大屯东,北苑路大屯
大屯东,大屯路东口
北京西站南广场,湾子
北京西站南广场,莲花池
北京西站南广场,六里桥东
北京西站南广场,广外甘石桥
北京西站南广场,北京西站
北京西站南广场,广莲路
北京西站南广场,湾子路口南
北京西站南广场,太平桥东里
湾子,广外甘石桥
湾子,莲花池
湾子,达官营
湾子,广外甘石桥(西行)
湾子,广莲路
湾子,湾子路口南
广外甘石桥,达官营
广外甘石桥,湾子路口南
达官营,广安门内
达官营,广外关厢
达官营,长椿街路口西
达官营,长椿街路口东
达官营,广外甘石桥(西行)
达官营,手帕口南街
达官营,广外甘石桥南
达官营,手帕口北街
达官营,红居街
广安门内,牛街路口西
广安门内,白广路北口
广安门内,广外关厢
广安门内,枣林前街路口北
广安门内,广安门北
广安门内,广安门南
广安门内,宣武医院
广安门内,枣林前街路口南
广安门内,牛街
广安门内,牛街路口东
广安门内,广义街南口
广安门内,核桃园东街
广安门内,北线阁
牛街路口西,菜市口西
牛街路口西,宣武医院
牛街路口西,牛街礼拜寺
菜市口西,南横街路口北
菜市口西,牛街
菜市口西,牛街路口东
东大桥公交场站,东大桥路口南
东大桥公交场站,东大桥东站
东大桥公交场站,东大桥路口北
南菜园,白纸坊路口西
南菜园,白纸坊桥西
南菜园,建功北里
南菜园,白纸坊桥南
白纸坊路口西,南樱桃园路口北
白纸坊路口西,南樱桃园路口西
白纸坊路口西,建功北里
白纸坊路口西,南樱桃园路口南
白纸坊路口西,南樱桃园路口东
南樱桃园路口北,牛街南口
南樱桃园路口北,右安门内
南樱桃园路口北,半步桥
牛街南口,牛街礼拜寺
牛街南口,教子胡同南口
牛街南口,南樱桃园路口东
牛街礼拜寺,牛街
牛街,宣武医院
牛街,教子胡同南口
宣武医院,槐柏树街东口
槐柏树街东口,长椿街路口北
槐柏树街东口,长椿街路口西
长椿街路口北,新文化街西口
长椿街路口北,天宁寺桥西
长椿街路口北,宣武门东
长椿街路口北,长椿街路口西
新文化街西口,民族文化宫
新文化街西口,复兴门内
新文化街西口,太平桥
新文化街西口,复兴门南
新文化街西口,长椿街路口西
新文化街西口,二龙路西口
民族文化宫,复兴门内
民族文化宫,西单路口西
民族文化宫,西单路口东
民族文化宫,太平桥
民族文化宫,佟麟阁路
复兴门内,南礼士路
复兴门内,南礼士路南口
复兴门内,西单路口东
南礼士路,三里河东路南口
南礼士路,工会大楼
南礼士路,南礼士路南口
南礼士路,北京儿童医院
三里河东路南口,月坛南街南站
三里河东路南口,月坛南街北站
三里河东路南口,白云路
三里河东路南口,三里河东口
月坛南街南站,月坛南街北站
月坛南街北站,月坛北街北站
月坛南街北站,三里河东口
月坛南街北站,玉渊潭东门
月坛南街北站,武定侯街
月坛南街北站,月坛北街
月坛北街北站,展览路口北
月坛北街北站,月坛北街
月坛北街北站,展览路口南
月坛北街北站,钓鱼台
月坛北街北站,木樨地北
甘家口西,白堆子口东
甘家口西,白堆子口西
白堆子口东,马神庙
白堆子口东,首体南路南口
白堆子口东,白堆子口西
白堆子口东,西钓鱼台
马神庙,航天桥东
马神庙,白堆子口西
马神庙,首体南路南口
航天桥东,航天桥西
柳芳北里,左家庄中街
柳芳北里,柳芳南里
左家庄东街,左家庄
左家庄东街,静安东街
左家庄东街,左家庄北里
左家庄,新源里
左家庄,香河园
左家庄,三元桥西站
左家庄,三元桥
左家庄,东直门外
左家庄,左家庄桥西
左家庄,新源南路西口
左家庄,东直门
左家庄,西坝河
新源里,塔园村
新源里,左家庄桥西
新源里,新源南路西口
塔园村,幸福三村
塔园村,春秀路
塔园村,新源南路西口
幸福三村,工人体育场
幸福三村,春秀路
幸福三村,三里屯
幸福三村,农业展览馆
幸福三村,亮马桥
工人体育场,朝阳医院
工人体育场,三里屯
工人体育场,工人体育馆
工人体育场,东四十条桥东
朝阳医院,东大桥路口北
朝阳医院,中纺街
东大桥路口北,芳草地
东大桥路口北,东大桥路口南
东大桥路口北,工人体育场南门
东大桥路口北,东大桥
打磨厂,兴隆街
兴隆街,东晓市
景山东门,景山东街
景山东街,地安门内
景山东街,景山后街
地安门内,景山后街
亮果厂,沙滩路口北
亮果厂,沙滩路口南
亮果厂,东黄城根北口
英家坟,慈云寺
英家坟,红庙路口北
英家坟,慈云寺桥南
慈云寺,东八里庄
慈云寺,慈云寺桥南
慈云寺,红领巾桥南
东八里庄,十里堡
东八里庄,十里堡路南口
东八里庄,十里堡(东行)
十里堡,甘露园西
十里堡,朝阳路太平庄
十里堡,甘露园
甘露园西,甘露园东
甘露园西,甘露园
甘露园东,康家沟
甘露园东,民航总医院
甘露园东,甘露园北
甘露园东,朝阳路太平庄
甘露园东,天鹅湾小区
康家沟,兴隆家园南区
康家沟,兴隆家园
康家沟,朝阳路太平庄
康家沟,天鹅湾小区
康家沟,甘露园中街南口
大北窑南,大北窑北
大北窑南,双花园
大北窑南,大北窑西
大北窑南,双井桥北
大北窑南,大北窑东
大北窑南,光华桥南
大北窑南,通州北苑路口东
大北窑南,八里桥
大北窑南,玉带河西街西口
大北窑南,潮白人家小区
大北窑南,北京物资学院南站
大北窑南,双井桥南
大北窑南,北京站东
大北窑南,潘家园桥北
大北窑北,光华桥北
大北窑北,呼家楼南
大北窑北,呼家楼北
大北窑北,亮马桥
大北窑北,郎家园
大北窑北,光华桥南
光华桥北,呼家楼北
光华桥北,光华桥西
光华桥北,呼家楼东
光华桥北,光华桥南
光华桥北,针织路口西
呼家楼北,白家庄
呼家楼北,水碓路口西
呼家楼北,呼家楼南
呼家楼北,呼家楼北街小区
呼家楼北,呼家楼东
呼家楼北,东大桥东站
呼家楼北,亮马桥
呼家楼北,白家庄北
白家庄,白家庄北
白家庄,长虹桥南
白家庄,呼家楼南
白家庄,亮马桥
白家庄,长虹桥东
白家庄,呼家楼东
白家庄,农业展览馆
白家庄,长虹桥北
白家庄,长虹桥西
白家庄北,长虹桥西
白家庄北,农业展览馆
白家庄北,团结湖
白家庄北,中纺街
白家庄北,长虹桥南
白家庄北,长虹桥东
长虹桥西,三里屯
