火车北站公交站,人民北路二段,11
火车北站公交站,荷花池,6
豆腐堰,荷花池,9
豆腐堰,八里桥路,5
八里桥路,站北北街,5
五福桥东路东,站北北街,2
五福桥东路东,五福桥东路,3
五块石路,五福桥东路,3
五块石路,王贾桥,4
王贾村,王贾桥,6
王贾村,八里桥公交站,5
荷花池,火车北站东,2
北站西一巷口,火车北站东,4
地铁人民北路站,北站西一巷口,4
地铁人民北路站,人民北路一段,5
文殊院(坊),人民北路一段南,5
人民中路一段,天府广场南,2
地铁倪家桥站,桐梓林,2
桐梓林,人民南路南,3
火车南站东路西,人民南路南,2
火车南站东路西,火车南站公交站,1
今日花园,地铁天宇路站,1
百草路天宇路口,地铁天宇路站,2
百草路天宇路口,百草路天虹路口,3
百草路迪康大道口,百草路天虹路口,5
百草路迪康大道口,百草路天朗路口,2
百草路天河路口,百草路天朗路口,3
百草路天河路口,西芯大道新业路口,1
西芯大道天辰路口,西芯大道新业路口,2
西芯大道天辰路口,何家桥,3
蜀西路绿茵街口,何家桥,11
蜀西路绿茵街口,蜀西路阳光街口,6
蜀西路土龙路口,蜀西路阳光街口,6
蜀西路土龙路口,土桥村,12
高家村,土桥村,16
高家村,兴盛西路,4
兴盛西路,兴盛东路,5
迎宾大道南,兴盛东路,4
迎宾大道南,迎宾大道口,3
茶店子公交站,迎宾大道口,8
羊犀立交北,茶店子公交站,16
羊犀立交北,育仁西路口,8
育仁西路口,金牛立交南,11
金牛公园,金牛立交南,2
金牛公园,茶店子,6
中环花照壁东街口,茶店子,1
中环花照壁东街口,银河北街北,2
银河路,银河北街北,2
银河路,群星路西,3
群星路,群星路西,1
群星路,九里堤中路北,2
九里堤中路北,二环九里堤南路口,3
二环商贸大道口,二环九里堤南路口,3
火车北站公交站,二环商贸大道口,5
二环商贸大道口,九里堤中路南,3
九里堤中路北,九里堤中路南,7
一品天下长庆路口,银河北街北,2
一品天下长庆路口,花照壁东街东,3
花照壁东街长亭路口,花照壁东街东,5
花照壁东街长亭路口,省医院金牛医院,6
省医院金牛医院,金府路西(省医院金牛医院),4
金牛立交,金府路西(省医院金牛医院),3
金牛立交,金牛立交南,2
茶店子公交站,金牛立交南,14
迎宾大道南,蜀西路,3
高家村,蜀西路,11
西芯大道天辰路口,西芯大道,2
西芯大道,西芯大道新业路口,2
西芯大道迪康大道口,西芯大道新业路口,2
天虹路西芯大道口,西芯大道迪康大道口,2
天虹路西芯大道口,百草路天虹路口,2
天宇路百草路口,百草路天虹路口,3
天宇路百草路口,西区大道天宇路口,3
今日花园,西区大道天宇路口,3
麻柳湾,科创路,3
琉璃场,科创路,2
琉璃场,琉璃路沙河大桥,3
琉璃路沙河大桥,琉璃路五桂桥,5
翡翠城,琉璃路五桂桥,5
琉璃路,翡翠城,5
琉璃路,琉璃路二环路口,5
琉璃路二环路口,二环东五段,4
成仁公交站,二环东五段,4
成仁公交站,地铁三官堂站,11
地铁顺江路站,地铁三官堂站,5
新桂村西五街,地铁顺江路站,2
新桂村西五街,宏济新路口,1
宏济新路口,宏济新路西,3
宏济中路,宏济新路西,3
牛王庙,宏济中路,2
牛王庙,芷泉街,8
芷泉街,东门大桥,9
纱帽南街,东门大桥,1
纱帽南街,太古里,1
书院街,太古里,1
书院街,地铁市二医院站,2
岳府街,地铁市二医院站,1
岳府街,冻青树,2
太升路口,冻青树,1
太升路口,太升北路,3
曹家巷,太升北路,3
曹家巷,马鞍北路,4
三友路南,马鞍北路,3
三友路南,李家沱公交宿舍,3
李家沱公交宿舍,地铁李家沱站,3
高笋塘路口东,地铁李家沱站,3
驷马桥,高笋塘路口东,2
地铁昭觉寺南路站,动物园,6
地铁动物园站,动物园,13
地铁动物园站,三环路川陕立交桥北,8
三环路川陕立交桥北,富森美家居,1
川陕立交东,富森美家居,4
川陕立交东,地铁动物园站,3
太升路口,忠烈祠东街,2
忠烈祠东街,冻青树,3
冻青树,地铁市二医院站,2
惜字宫南街,地铁市二医院站,1
惜字宫南街,太古里,1
纱帽南街,芷泉街,1
牛王庙公交站,芷泉街,3
牛王庙公交站,宏济中路,3
华西坝(华西口腔医院),新南门汽车站,1
新南门汽车站,磨子桥,1
九眼桥南,望江路,1
四川大学,望江路,3
望江楼公园,四川大学,3
望江楼公园,公园路中段,2
竹林村,公园路中段,2
竹林村,高攀路北,2
高攀路,高攀路北,8
高攀路,高攀路南,6
火车南站东路东,高攀路南,4
火车南站东路东,天仁路科华南路口,1
天仁路科华南路口,天仁路,3
天仁路,天和西二街北,2
火车南站公交站,天和西二街北,3
地铁火车南站,和平小区,5
天仁路,和平小区,5
科华南路北,天仁路,6
科华南路北,高攀路南,2
珠江路临港路口,临江路五段,2
珠江路临港路口,大件路珠江路口,3
大件路珠江路口,大件路,4
大件路大同村路口,大件路,5
大件路大同村路口,大件路仁和街口,5
石羊场公交站,大件路仁和街口,6
地铁九兴大道站,高棚子,4
九兴大道,地铁九兴大道站,3
九兴大道,长益路,2
长益路西,长益路,3
长益路西,佳灵路,1
红牌楼西,红牌楼,3
红牌楼西,二环武侯大道口,4
二环武侯大道口,二环少陵路口,1
清水河,二环少陵路口,2
龙爪村,清水河,5
龙爪村,青羊大道清风街口,1
青羊大道清风街口,青羊大道南,6
青羊大道南,地铁东坡路站,7
光华大道口,地铁东坡路站,7
光华大道口,新文化宫,8
新文化宫,青羊大道双锦路口,6
金沙遗址东门,青羊大道双锦路口,7
金沙遗址东门,黄忠小区,8
黄忠小区,一品天下大街,4
一品天下大街,一品天下大街中,5
一品天下大街北,一品天下大街中,4
一品天下大街北,地铁茶店子站,6
花照壁东街东,地铁茶店子站,2
长久村,省医院金牛医院,2
长久村,九里堤公交站,3
香榭里,九里堤公交站,7
香榭里,交大路口,1
长久村,交大路口,3
中环花照壁东街口,花照壁东街长亭路口,3
中环花照壁东街口,地铁茶店子站,4
一品天下大街,同和路蜀汉路口,2
黄忠小区,同和路蜀汉路口,8
地铁文化宫站,青羊大道双锦路口,3
地铁文化宫站,光华大道口,5
青羊大道清风街口,地铁龙爪堰站,3
地铁龙爪堰站,武阳大道龙祥路口,4
武阳大道龙祥路口,鹭岛路,2
逸都路,鹭岛路,4
逸都路,逸都路东,4
二环武侯大道口,逸都路东,1
地铁红牌楼站,红牌楼,8
黄河路大件路口,大件路珠江路口,5
黄河路大件路口,圣菲蔚蓝海,8
临港路四段,圣菲蔚蓝海,4
临港路四段珠江路口,临港路四段,2
